customerID,MonthlyCharges,churn_flag,churn_probability,annual_revenue_exposure,revenue_at_risk,risk_band
9073-ZZIAY,86.1,0,0.03769019,1033.1999999999998,38.94150300174951,Low
0307-BCOPK,19.05,0,0.037633125,228.60000000000002,8.602932315319777,Low
0397-ZXWQF,20.5,0,0.03761808,246.0,9.254047259688377,Low
4012-YCFAI,61.35,0,0.03754547,736.2,27.640974026173353,Low
7061-OVMIM,19.55,0,0.037280917,234.60000000000002,8.746103167533875,Low
3705-PSNGL,20.4,1,0.037193887,244.79999999999998,9.105063521862029,Low
4121-AGSIN,24.5,0,0.03705596,294.0,10.894452765583992,Low
1023-BQXZE,74.35,0,0.03703995,892.1999999999999,33.04704382717609,Low
2788-CJQAQ,19.45,0,0.03688543,233.39999999999998,8.609059169143437,Low
2150-OEGBV,20.1,0,0.036824327,241.20000000000002,8.8820276632905,Low
3910-MRQOY,19.4,0,0.036648527,232.79999999999998,8.531777036190032,Low
0913-XWSCN,85.5,0,0.036602847,1026.0,37.554521307349205,Low
0327-WFZSY,100.0,0,0.036352012,1200.0,43.62241476774216,Low
5324-KTGCG,20.85,0,0.036069673,250.20000000000002,9.02463207319379,Low
6559-RAKOZ,97.95,0,0.0358901,1175.4,42.18522196635604,Low
4648-YPBTM,73.9,0,0.035557102,886.8000000000001,31.532038418948652,Low
0608-JDVEC,19.8,0,0.035544608,237.60000000000002,8.445398810505868,Low
6814-ZPWFQ,25.0,0,0.035398223,300.0,10.619466751813889,Low
5893-PYOLZ,81.8,0,0.035351213,981.5999999999999,34.700750747323035,Low
8181-YHCMF,60.3,0,0.035343226,723.5999999999999,25.574358366429802,Low
5924-SNGKP,20.25,0,0.03514985,243.0,8.54141353815794,Low
2969-WGHQO,69.45,0,0.035140004,833.4000000000001,29.28567934110761,Low
7919-ZODZZ,65.9,0,0.034916952,790.8000000000001,27.612325841188433,Low
1956-YIFGE,100.05,0,0.03483641,1200.6,41.82459561824798,Low
0379-DJQHR,81.35,0,0.03478978,976.1999999999999,33.961781568825245,Low
5313-FPXWG,24.6,0,0.03467438,295.20000000000005,10.235876968503,Low
3649-JPUGY,88.6,0,0.034668673,1063.1999999999998,36.85973295271396,Low
7803-XOCCZ,84.05,0,0.034438975,1008.5999999999999,34.73515034168958,Low
3985-HOYPM,19.4,0,0.034435794,232.79999999999998,8.016652786731719,Low
6421-SZVEM,82.85,0,0.034130994,994.1999999999999,33.93303446397185,Low
6967-PEJLL,40.2,0,0.03406884,482.40000000000003,16.434809133410454,Low
3982-JGSFD,20.35,0,0.033878215,244.20000000000002,8.27306001931429,Low
6349-JDHQP,19.85,0,0.033584382,238.20000000000002,7.99979988411069,Low
0909-SELIE,80.8,0,0.033400007,969.5999999999999,32.384646391868586,Low
6698-OXETB,20.4,0,0.033365693,244.79999999999998,8.167921632528305,Low
3251-YMVWZ,24.05,0,0.03291128,288.6,9.498194919526577,Low
8873-TMKGR,19.1,0,0.032778513,229.20000000000002,7.512835107743741,Low
2987-BJXIK,84.7,0,0.032463413,1016.4000000000001,32.995812700688845,Low
2332-TODQS,25.05,0,0.03245204,300.6,9.755083049833775,Low
5917-RYRMG,19.8,0,0.032436937,237.60000000000002,7.707016253471375,Low
1459-QNFQT,59.5,0,0.032291654,714.0,23.056241311132908,Low
5473-KHBPS,95.7,0,0.032241467,1148.4,37.026101146638396,Low
6823-SIDFQ,18.25,0,0.032046482,219.0,7.018179550766945,Low
0048-PIHNL,20.45,0,0.031906404,245.39999999999998,7.829831443727016,Low
8207-VVMYB,26.0,0,0.03184751,312.0,9.936423271894455,Low
7560-QJAVJ,79.6,0,0.031674378,955.1999999999999,30.25536550283432,Low
4700-UBQMV,75.9,0,0.03162371,910.8000000000001,28.80287501960993,Low
8717-VCTXJ,19.55,0,0.031555697,234.60000000000002,7.402966591715813,Low
6418-HNFED,83.25,0,0.031050356,999.0,31.01930574886501,Low
5857-XRECV,20.5,0,0.031034984,246.0,7.63460598886013,Low
7114-AEOZE,19.85,0,0.030914053,238.20000000000002,7.363727501034737,Low
9030-QGZNL,20.85,0,0.030720191,250.20000000000002,7.686191807314754,Low
4937-QPZPO,99.9,0,0.030699836,1198.8000000000002,36.80296350494028,Low
3567-PQTSO,105.25,0,0.03064732,1263.0,38.70756600983441,Low
7369-TRPFD,18.8,0,0.030484263,225.60000000000002,6.87724969983101,Low
1568-BEKZM,90.05,0,0.030435694,1080.6,32.88881134875118,Low
9674-EHPPG,40.4,0,0.030403586,484.79999999999995,14.73965854346752,Low
9919-FZDED,84.1,0,0.030331198,1009.1999999999999,30.610245148837564,Low
8241-JUIQO,19.45,0,0.030133946,233.39999999999998,7.03326296545565,Low
5808-TOTXO,20.55,0,0.030065415,246.60000000000002,7.414131444320083,Low
2320-TZRRH,19.5,0,0.0300532,234.0,7.032448846846819,Low
8701-DGLVH,20.45,0,0.0299373,245.39999999999998,7.346613623946904,Low
3454-JFUBC,20.0,0,0.029520132,240.0,7.084831595420837,Low
5380-XPJNZ,20.05,0,0.029448291,240.60000000000002,7.0852588836103685,Low
0516-OOHAR,100.35,0,0.029421182,1204.1999999999998,35.42898778505623,Low
2616-FLVQC,19.55,0,0.02936884,234.60000000000002,6.889929901063443,Low
1729-VLAZJ,40.25,0,0.029321723,483.0,14.162392057478428,Low
6203-HBZPA,63.9,0,0.02924559,766.8,22.42551901862025,Low
1470-PSXNM,93.65,0,0.028931718,1123.8000000000002,32.51346504762769,Low
2233-TXSIU,44.45,0,0.028525151,533.4000000000001,15.215315710008147,Low
5204-HMGYF,87.2,0,0.028169444,1046.4,29.47650602459908,Low
4086-ATNFV,60.8,0,0.02808518,729.5999999999999,20.490947055816648,Low
9385-NXKDA,82.65,0,0.027955469,991.8000000000001,27.726233900338414,Low
0123-CRBRT,88.1,0,0.027914712,1057.1999999999998,29.51143374368548,Low
5514-YQENT,111.15,0,0.02782392,1333.8000000000002,37.11154373623431,Low
4377-VDHYI,90.8,0,0.027743664,1089.6,30.229495900869367,Low
0839-JTCUD,89.9,0,0.027642433,1078.8000000000002,29.820656289160258,Low
6223-DHJGV,20.65,0,0.027538627,247.79999999999998,6.824071866273879,Low
6288-CHQJB,69.95,0,0.027466608,839.4000000000001,23.055470932647587,Low
7515-LODFU,20.3,0,0.027242446,243.60000000000002,6.636259923130274,Low
9844-FELAJ,107.9,0,0.027218793,1294.8000000000002,35.242892642319205,Low
3766-EJLFL,109.05,0,0.027055323,1308.6,35.40459583997726,Low
5062-CJJKH,53.65,0,0.026639417,643.8,17.15045654475689,Low
3200-MNQTF,70.9,0,0.026618998,850.8000000000001,22.647443921864035,Low
9548-LERKT,19.75,0,0.026580298,237.0,6.299530701711774,Low
5063-IUOKK,19.75,0,0.02596692,237.0,6.154160030186176,Low
3646-ITDGM,19.7,0,0.025950113,236.39999999999998,6.1346067868173115,Low
6119-SPUDB,38.25,0,0.025858384,459.0,11.86899808421731,Low
5975-BAICR,63.7,0,0.025596093,764.4000000000001,19.56565378457308,Low
1741-WTPON,115.85,0,0.025503121,1390.1999999999998,35.45443925410509,Low
4521-WFJAI,25.95,0,0.02520626,311.4,7.849229483306408,Low
8591-TKMZH,111.1,0,0.024977492,1333.1999999999998,33.299992559105156,Low
0048-LUMLS,91.2,0,0.024959017,1094.4,27.315147757530216,Low
5825-XJOCM,64.4,0,0.024899445,772.8000000000001,19.24229146242142,Low
3970-XGJDU,19.2,0,0.024812024,230.39999999999998,5.716690349578857,Low
6374-AFWOX,65.65,0,0.024785686,787.8000000000001,19.52616365477443,Low
0980-FEXWF,50.35,0,0.024394996,604.2,14.739456863701344,Low
9402-ROUMJ,100.25,0,0.024385862,1203.0,29.336192049086094,Low
4184-VODJZ,91.35,0,0.024370145,1096.1999999999998,26.71455300673842,Low
5014-WUQMG,96.1,0,0.024365446,1153.1999999999998,28.098231864720578,Low
7649-SIJJF,80.1,0,0.024337238,961.1999999999999,23.392952878028154,Low
4018-PPNDW,24.1,0,0.024292758,289.20000000000005,7.025465536862613,Low
5495-GPSRW,19.7,0,0.02416715,236.39999999999998,5.713114321231841,Low
5469-NUJUR,19.95,0,0.02412235,239.39999999999998,5.77489057034254,Low
5446-DKWYW,65.2,0,0.024118511,782.4000000000001,18.87032301127911,Low
4213-HKBJO,25.7,0,0.024047744,308.4,7.4163241043686865,Low
6134-KWTBV,23.4,0,0.024033373,280.79999999999995,6.7485712006688106,Low
8626-PTQGE,60.05,0,0.023749556,720.5999999999999,17.113930336385963,Low
7322-OCWHC,93.05,0,0.023693834,1116.6,26.456534486263987,Low
3400-ESFUW,57.55,1,0.023690253,690.5999999999999,16.36048906445503,Low
6848-HJTXY,19.45,0,0.023603382,233.39999999999998,5.509029262885451,Low
2990-IAJSV,92.0,0,0.023485858,1104.0,25.928387224674225,Low
9372-TXXPS,59.85,0,0.023438372,718.2,16.83343856781721,Low
0559-CKHUS,19.55,0,0.023315713,234.60000000000002,5.469866225123406,Low
9138-EFSMO,78.95,0,0.02304912,947.4000000000001,21.836736155301335,Low
9483-GCPWE,20.1,0,0.02295379,241.20000000000002,5.536454071104527,Low
6164-HAQTX,53.95,0,0.02282913,647.4000000000001,14.77957895100117,Low
9755-JHNMN,67.4,0,0.022818813,808.8000000000001,18.455856035649777,Low
3071-MVJCD,82.3,0,0.022593554,987.5999999999999,22.31339403837919,Low
5566-SOEZD,80.65,0,0.022560515,967.8000000000001,21.83406594246626,Low
3948-KXDUF,68.75,0,0.022540009,825.0,18.595507135614753,Low
6701-YVNQG,88.7,0,0.02237126,1064.4,23.81196962222457,Low
9758-MFWGD,29.9,0,0.022360055,358.79999999999995,8.022787653654813,Low
1929-ZCBHE,40.3,0,0.022228323,483.59999999999997,10.749616965651512,Low
8580-QVLOC,92.45,1,0.022194993,1109.4,24.623124957829717,Low
8433-WPJTV,103.9,0,0.02212275,1246.8000000000002,27.582644773274666,Low
8590-YFFQO,64.95,0,0.021968951,779.4000000000001,17.122600759193304,Low
3096-WPXBT,100.7,0,0.021931902,1208.4,26.502509862184528,Low
2984-RGEYA,19.75,0,0.021914516,237.0,5.1937402077019215,Low
1927-QEWMY,20.5,0,0.021893378,246.0,5.385771073400974,Low
7408-OFWXJ,89.8,0,0.021805635,1077.6,23.497751976549623,Low
1767-CJKBA,25.1,0,0.021663511,301.20000000000005,6.525049564987422,Low
0732-OCQOC,25.05,0,0.021609364,300.6,6.495774841681123,Low
4299-OPXEJ,19.55,0,0.021582462,234.60000000000002,5.063245560228825,Low
7816-VGHTO,40.55,0,0.021480974,486.59999999999997,10.452641855925322,Low
1227-UDMZR,91.15,0,0.021323942,1093.8000000000002,23.324127374589448,Low
3795-GWTRD,75.55,0,0.02118373,906.5999999999999,19.205168867111205,Low
7998-WNZEM,80.6,0,0.021146683,967.1999999999999,20.453071819245814,Low
7762-ONLJY,19.7,0,0.021110028,236.39999999999998,4.9904106259346,Low
8338-QIUNR,66.5,0,0.02108587,798.0,16.8265238776803,Low
4698-KVLLG,19.6,0,0.021074992,235.20000000000002,4.956838041543961,Low
9814-AOUDH,19.5,0,0.020969268,234.0,4.9068086966872215,Low
0164-XAIRP,19.55,0,0.020923952,234.60000000000002,4.908759054914118,Low
6519-ZHPXP,108.3,0,0.020774132,1299.6,26.998061480373142,Low
6292-TOSSS,24.9,0,0.020733096,298.79999999999995,6.195048996806144,Low
3865-ZFZIB,19.65,0,0.02054845,235.79999999999998,4.845324469730258,Low
4537-CIBHB,20.25,0,0.020410031,243.0,4.959637552499771,Low
1131-SUEKT,98.45,0,0.020403448,1181.4,24.10463404878974,Low
1047-RNXZV,19.55,0,0.020377481,234.60000000000002,4.780557126179338,Low
7632-YUTXB,20.05,0,0.020141803,240.60000000000002,4.846117736399174,Low
8347-GDTMP,19.45,0,0.020062843,233.39999999999998,4.682667635008692,Low
0743-HRVFF,56.15,0,0.020056339,673.8,13.513961205258964,Low
2954-PIBKO,64.15,0,0.020024093,769.8000000000001,15.414546689763666,Low
0661-KBKPA,78.75,0,0.020021463,945.0,18.920282358303666,Low
9640-ZSLDC,60.6,0,0.020005653,727.2,14.548110629618169,Low
0181-RITDD,108.15,0,0.019925272,1297.8000000000002,25.85901812128723,Low
9286-BHDQG,45.25,0,0.019844653,543.0,10.775646625086665,Low
2632-TACXW,23.65,0,0.019619605,283.79999999999995,5.568043777719139,Low
4419-UJMUS,99.35,0,0.019437399,1192.1999999999998,23.17326680347323,Low
3027-YNWZU,25.0,0,0.019325826,300.0,5.797747895121574,Low
6370-ZVHDV,25.3,0,0.019316187,303.6,5.864394412189722,Low
2805-AUFQN,19.8,0,0.019287614,237.60000000000002,4.582737122476101,Low
0056-EPFBG,39.4,0,0.019286487,472.79999999999995,9.11865117251873,Low
6374-NTQLP,104.1,0,0.019246934,1249.1999999999998,24.04326993003487,Low
7636-PEPNS,44.1,0,0.01916563,529.2,10.142451142519713,Low
1945-XISKS,19.65,0,0.01915777,235.79999999999998,4.517401967570185,Low
6080-LNESI,24.75,0,0.019033669,297.0,5.652999563142657,Low
6345-FZOQH,19.9,0,0.018961186,238.79999999999998,4.527931118756532,Low
6434-TTGJP,53.7,0,0.01895395,644.4000000000001,12.213924872875216,Low
5666-MBJPT,25.1,0,0.018935382,301.20000000000005,5.703337168693543,Low
2877-VDUER,40.9,0,0.018912485,490.79999999999995,9.28224757388234,Low
9588-YRFHY,19.9,0,0.018896919,238.79999999999998,4.512584196031093,Low
3429-IFLEM,77.35,0,0.018852962,928.1999999999999,17.499319496378302,Low
4703-MQYKT,19.6,0,0.018748246,235.20000000000002,4.409587490558625,Low
5334-AFQJB,25.1,0,0.018684443,301.20000000000005,5.627754257619382,Low
2541-YGPKE,63.7,0,0.018625697,764.4000000000001,14.237482879310848,Low
7205-BAIAD,20.6,0,0.018502276,247.20000000000002,4.573762723803521,Low
6445-TNRXS,114.7,0,0.018457694,1376.4,25.405169992893935,Low
2169-RRLFW,25.6,0,0.018372158,307.20000000000005,5.643926811218263,Low
6061-GWWAV,70.2,0,0.018371051,842.4000000000001,15.475773511826993,Low
4378-MYPGO,105.25,0,0.01836155,1263.0,23.190637428313494,Low
4785-FCIFB,24.4,0,0.01816905,292.79999999999995,5.319897598028182,Low
5498-IBWPI,49.4,0,0.01798595,592.8,10.662070740759372,Low
4227-OJHAL,73.0,0,0.01797976,876.0,15.750269517302513,Low
6848-YLDFR,75.2,0,0.0179754,902.4000000000001,16.221000301837922,Low
4877-TSOFF,75.75,0,0.017950643,909.0,16.317134354263544,Low
9715-WZCLW,97.2,0,0.01781333,1166.4,20.777468714118005,Low
9777-IQHWP,93.4,0,0.017724706,1120.8000000000002,19.865850327908998,Low
4940-KHCWD,37.7,0,0.017596317,452.40000000000003,7.960574016720057,Low
5803-NQJZO,67.8,0,0.017485613,813.5999999999999,14.22629473954439,Low
3836-FZSDJ,24.85,0,0.01745137,298.20000000000005,5.2039985742419965,Low
6332-FBZRI,69.35,0,0.017420042,832.1999999999999,14.496959207206963,Low
4674-HGNUA,89.9,0,0.017417789,1078.8000000000002,18.79031023979187,Low
3301-VKTGC,85.5,0,0.017276246,1026.0,17.725428499281406,Low
7167-PCEYD,19.8,0,0.017206479,237.60000000000002,4.0882593780756,Low
6625-FLENO,20.75,0,0.017128693,249.0,4.2650445420295,Low
7471-MQPOS,72.9,0,0.017120562,874.8000000000001,14.977068069577218,Low
7216-KAOID,19.5,0,0.016920878,234.0,3.959485363215208,Low
8735-SDUFN,24.3,0,0.016820546,291.6,4.904871283471585,Low
3967-KXAPS,92.3,0,0.016804388,1107.6,18.612539919465778,Low
1862-QRWPE,20.65,0,0.016755832,247.79999999999998,4.15209525860846,Low
1926-QUZNN,25.25,0,0.016717788,303.0,5.065489713102579,Low
7641-TQFHN,100.55,0,0.016644891,1206.6,20.083725904673337,Low
8028-PNXHQ,24.25,0,0.016582552,291.0,4.825522731989622,Low
8619-IJNDK,64.05,0,0.016438937,768.5999999999999,12.634966835752127,Low
2525-GVKQU,20.6,0,0.016374722,247.20000000000002,4.0478313088417055,Low
4530-NDRKU,19.05,0,0.016322134,228.60000000000002,3.7312398467212917,Low
7996-BPXHY,25.0,0,0.016288169,300.0,4.886450618505478,Low
3571-DPYUH,94.7,0,0.016189622,1136.4,18.397886169701817,Low
8779-YIQQA,19.8,0,0.016133167,237.60000000000002,3.8332404434680942,Low
9867-XOBQA,53.15,0,0.016120207,637.8,10.281467746943235,Low
6527-PZFPV,20.8,0,0.016072132,249.60000000000002,4.011604070663452,Low
6917-FIJHC,26.0,0,0.016069282,312.0,5.013615936040878,Low
3324-OIRTO,104.65,0,0.015968477,1255.8000000000002,20.05321386046708,Low
7602-DBTOU,19.6,0,0.01592652,235.20000000000002,3.745917364954949,Low
8314-HTWVE,19.85,0,0.015921371,238.20000000000002,3.7924705859273673,Low
1063-DHQJF,92.15,0,0.015899109,1105.8000000000002,17.58123442567885,Low
2885-HIJDH,86.9,0,0.015819408,1042.8000000000002,16.496478661894802,Low
2696-RZVZW,25.05,0,0.015747078,300.6,4.733571575582028,Low
4312-KFRXN,25.4,0,0.015676005,304.79999999999995,4.7780462667345995,Low
6096-EGVTU,24.9,0,0.015593942,298.79999999999995,4.6594699457287785,Low
3717-FDJFU,20.45,0,0.015532268,245.39999999999998,3.8116186190396544,Low
2335-GSODA,40.1,0,0.015438824,481.20000000000005,7.429162089899183,Low
1705-GUHPV,24.2,0,0.01535986,290.4,4.46050331890583,Low
4735-BJKOU,20.15,0,0.015356903,241.79999999999998,3.7132991367951034,Low
6242-SGYTS,94.95,0,0.015300183,1139.4,17.43302808366716,Low
7606-BPHHN,19.8,0,0.015293574,237.60000000000002,3.633753173053265,Low
3396-DKDEL,115.15,0,0.015212189,1381.8000000000002,21.02020332142711,Low
4962-CHQPW,19.85,0,0.015152224,238.20000000000002,3.609259837679565,Low
3884-UEBXB,36.15,0,0.014992424,433.79999999999995,6.503713655658066,Low
5751-USDBL,81.0,0,0.014909458,972.0,14.491993512958288,Low
1776-SPBWV,20.1,0,0.014766207,241.20000000000002,3.561609119921923,Low
9530-GRMJG,84.1,0,0.014521501,1009.1999999999999,14.655098836496471,Low
9067-SQTNS,20.6,0,0.014501194,247.20000000000002,3.5846950426697735,Low
9108-EQPNQ,26.1,0,0.014213858,313.20000000000005,4.451780379563571,Low
7971-HLVXI,84.5,0,0.014153239,1014.0,14.351384667679667,Low
1494-EJZDW,20.15,0,0.014101483,241.79999999999998,3.4097385719418525,Low
1085-LDWAM,20.35,0,0.01386657,244.20000000000002,3.3862163566052916,Low
3812-LRZIR,24.5,0,0.013825109,294.0,4.064582113176584,Low
7337-CINUD,19.5,0,0.013751016,234.0,3.2177377436310053,Low
0625-AFOHS,20.2,0,0.013708407,242.39999999999998,3.322917871177196,Low
1697-LYYYX,19.1,0,0.013627359,229.20000000000002,3.1233906168490653,Low
0040-HALCW,20.4,0,0.013482862,244.79999999999998,3.3006046548485752,Low
5057-RKGLH,20.35,0,0.013448941,244.20000000000002,3.28423129208386,Low
4955-VCWBI,20.0,0,0.013210719,240.0,3.17057266831398,Low
6013-BHCAW,81.0,0,0.013210346,972.0,12.840456303209066,Low
2346-LOCWC,20.5,0,0.013121617,246.0,3.2279177885502577,Low
5266-PFRQK,20.85,0,0.013108606,250.20000000000002,3.2797733338549735,Low
3470-OBUET,74.0,0,0.013042833,888.0,11.582035459578037,Low
9945-PSVIP,18.7,0,0.012818016,224.39999999999998,2.8763628154993053,Low
1716-LSAMB,54.65,0,0.012765184,655.8,8.371407696604727,Low
0057-QBUQH,25.1,0,0.012598823,301.20000000000005,3.7947654347866777,Low
3831-YCPUO,109.5,0,0.012485948,1314.0,16.406536186113954,Low
8590-OHDIW,20.3,0,0.012293292,243.60000000000002,2.9946459822356704,Low
5519-TEEUH,20.15,0,0.012239061,241.79999999999998,2.959405021369457,Low
0017-IUDMW,116.8,0,0.012170634,1401.6,17.05836094021797,Low
5774-QPLTF,20.35,0,0.012147176,244.20000000000002,2.966340398602188,Low
5696-JVVQY,70.1,0,0.012126263,841.1999999999999,10.200612629950045,Low
8015-IHCGW,115.5,0,0.012020147,1386.0,16.659924304112792,Low
4302-ZYFEL,20.55,0,0.011938821,246.60000000000002,2.9441131582483653,Low
8915-NNTRC,107.7,0,0.011823278,1292.4,15.280404384434224,Low
6248-BSHKG,20.4,0,0.011794949,244.79999999999998,2.887403503060341,Low
5696-CEIQJ,103.15,0,0.011679505,1237.8000000000002,14.456891286559404,Low
5181-OABFK,61.3,0,0.011666385,735.5999999999999,8.581793142110108,Low
1820-DJFPH,24.05,0,0.011597357,288.6,3.34699716065079,Low
2892-GESUL,19.35,0,0.011555617,232.20000000000002,2.6832142079249026,Low
5457-COLHT,80.65,0,0.011382198,967.8000000000001,11.015691186860204,Low
9648-BCHKM,24.65,0,0.011317808,295.79999999999995,3.347807659953832,Low
0298-XACET,50.2,0,0.011261889,602.4000000000001,6.784161800891162,Low
3508-VLHCZ,90.55,0,0.011246268,1086.6,12.220194489508867,Low
0263-FJTQO,70.5,0,0.011175628,846.0,9.454581135883927,Low
2236-HILPA,20.65,0,0.011168933,247.79999999999998,2.7676614839583635,Low
2266-FUBDZ,19.35,0,0.011125653,232.20000000000002,2.583376638405025,Low
3580-GICBM,24.2,0,0.011094649,290.4,3.2218861632049083,Low
6169-PPETC,20.5,0,0.010857468,246.0,2.6709370147436857,Low
9950-MTGYX,20.3,0,0.010849017,243.60000000000002,2.6428204726427795,Low
8173-RXAYP,19.7,0,0.010753002,236.39999999999998,2.542009676992893,Low
0769-MURVM,65.7,0,0.010664694,788.4000000000001,8.408044758439065,Low
4742-TXUEX,19.3,0,0.010636813,231.60000000000002,2.463485892489553,Low
1088-AUUZZ,75.85,0,0.010609834,910.1999999999999,9.65707132089883,Low
3978-YNKDD,20.85,0,0.010450968,250.20000000000002,2.6148320904001596,Low
3511-BFTJW,38.5,0,0.010400081,462.0,4.804837446659803,Low
3088-FVYWK,25.55,0,0.010384354,306.6,3.1838428778573875,Low
1830-IPXVJ,19.75,0,0.010369576,237.0,2.4575894130393863,Low
7157-SMCFK,19.75,0,0.010159295,237.0,2.407752927392721,Low
6283-GITPX,76.9,0,0.010039143,922.8000000000001,9.2641214042902,Low
8711-LOBKY,19.85,0,0.009887914,238.20000000000002,2.3553011560812593,Low
2263-SFSQZ,24.95,0,0.009857477,299.4,2.951328520663082,Low
9537-JALFH,19.9,0,0.009790628,238.79999999999998,2.3380020182579755,Low
0562-FGDCR,74.55,0,0.009582135,894.5999999999999,8.572177877090871,Low
2824-DXNKN,71.45,0,0.009453077,857.4000000000001,8.105068107694388,Low
0480-KYJVA,24.25,0,0.009430177,291.0,2.744181384332478,Low
3563-SVYLG,62.65,0,0.009380973,751.8,7.052615459449589,Low
4335-UPJSI,19.75,0,0.009265877,237.0,2.196012921631336,Low
4779-ZGICK,23.55,0,0.009214911,282.6,2.604133757762611,Low
0301-FIDRB,63.8,0,0.009169783,765.5999999999999,7.020386204123496,Low
6340-DACFT,20.55,0,0.009132647,246.60000000000002,2.25211073923856,Low
5727-MYATE,90.8,0,0.009123836,1089.6,9.941331392526626,Low
6365-HITVU,87.25,0,0.009118866,1047.0,9.547452885657549,Low
5296-BFCYD,20.1,0,0.009089627,241.20000000000002,2.192418105527759,Low
8219-VYBVI,25.0,0,0.009080561,300.0,2.724168263375759,Low
3967-VQOGC,24.9,0,0.009050409,298.79999999999995,2.7042623016983267,Low
4821-WQOYN,20.1,0,0.008996799,241.20000000000002,2.1700278360396625,Low
8224-KDLKN,25.0,0,0.008961978,300.0,2.6885935105383396,Low
9114-DPSIA,81.0,0,0.008944914,972.0,8.694456160068512,Low
2230-XTUWL,19.55,0,0.008907535,234.60000000000002,2.0897077376022937,Low
0463-TXOAK,25.6,0,0.008869372,307.20000000000005,2.7246711730957034,Low
1709-EJDOX,19.75,0,0.008856492,237.0,2.0989886317402124,Low
2075-PUEPR,19.35,0,0.0087481,232.20000000000002,2.0313088523224,Low
2925-VDZHY,88.7,0,0.0085929,1064.4,9.146282641589643,Low
8292-ITGYJ,24.65,0,0.008512518,295.79999999999995,2.5180029334500427,Low
4086-WITJG,19.7,0,0.008423147,236.39999999999998,1.9912319015711544,Low
7729-XBTWX,19.75,0,0.008358904,237.0,1.981060286052525,Low
8532-UEFWH,25.75,0,0.008104961,309.0,2.504433061927557,Low
3913-FCUUW,70.45,0,0.00800947,845.4000000000001,6.771205995418132,Low
9135-HSWOC,19.7,0,0.008006319,236.39999999999998,1.892693907022476,Low
5845-BZZIB,20.1,0,0.007981457,241.20000000000002,1.925127384066582,Low
1403-GYAFU,20.05,0,0.007931636,240.60000000000002,1.9083515530452133,Low
3642-BYHDO,19.9,0,0.00781444,238.79999999999998,1.8660882588475942,Low
0962-CQPWQ,20.3,0,0.0077531375,243.60000000000002,1.8886642947793009,Low
0174-QRVVY,25.35,0,0.0076763867,304.20000000000005,2.335156846325845,Low
1574-DYCWE,19.95,0,0.0076059704,239.39999999999998,1.8208693069405852,Low
9430-NKQLY,25.1,0,0.0075746886,301.20000000000005,2.281496219336987,Low
8129-GMVGI,20.05,0,0.0073654037,240.60000000000002,1.772116129472852,Low
0402-OAMEN,24.45,0,0.007317259,293.4,2.14688378367573,Low
8165-ZJRNM,23.75,0,0.007268463,285.0,2.0715118967927992,Low
1555-HAPSU,23.9,0,0.0072471895,286.79999999999995,2.078493955917656,Low
7717-BICXI,20.55,0,0.0072090547,246.60000000000002,1.7777528791688384,Low
1166-PQLGG,19.55,0,0.0071921395,234.60000000000002,1.6872759299352766,Low
4277-BWBML,19.95,0,0.0070394557,239.39999999999998,1.6852456938475369,Low
9365-CSLBQ,24.35,0,0.0070227734,292.20000000000005,2.0520543820224706,Low
0794-YVSGE,20.3,0,0.0069813635,243.60000000000002,1.7006601534783843,Low
